RespondentID,Purchased response?,Source,L1 Eng?,L1s,Other Ls,Country,Age,Gender,years Eng,Eng residence,1stOr2ndResponse,What is happening?
5116965703,no,NNSv2,No,"Burmese, Burmese (Chin)",,Burma (Myanmar),19,male,5 - 6 years,USA 6 years,2,0
5116825442,no,NNSv2,No,Arabic,,Saudi Arabia,26,male,2 - 3 years,USA 5 years,1,0
5116825442,no,NNSv2,No,Arabic,,Saudi Arabia,26,male,2 - 3 years,USA 5 years,2,0
5116801365,no,NNSv2,No,Chinese,,China,19,male,8 - 10 years,UK (England) 1 year  ,1,0
5116801365,no,NNSv2,No,Chinese,,China,19,male,8 - 10 years,UK (England) 1 year  ,2,0
5116756326,no,NNSv2,No,Chinese (Mandarin),,China,18,female,8 - 10 years,none,1,0
5116756326,no,NNSv2,No,Chinese (Mandarin),,China,18,female,8 - 10 years,none,2,0
5116738692,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,USA 4 months,1,0
5116738692,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,USA 4 months,2,0
5116703543,no,NNSv2,No,"Chinese (Mandarin), Chinese (Cantonese), Chinese (Fujianese)",,China (Hong Kong),18,male,8 - 10 years,USA 3 years,1,0
5116703543,no,NNSv2,No,"Chinese (Mandarin), Chinese (Cantonese), Chinese (Fujianese)",,China (Hong Kong),18,male,8 - 10 years,USA 3 years,2,0
5194288670,no,NSv1,Yes,English,Spanish,USA,51,female,na,USA 45 years,1,A girl is running.
5194288670,no,NSv1,Yes,English,Spanish,USA,51,female,na,USA 45 years,2,A girl is jogging.
5193184118,no,NSv1,Yes,English,,USA,25,female,na,USA 25 years,1,The woman is getting in shape for beach season.
5193184118,no,NSv1,Yes,English,,USA,25,female,na,USA 25 years,2,She is running.
5179366828,no,NSv1,Yes,English,,USA,52,male,na,"USA 52 years, UK (Britain) 4 months",1,The woman is running.
5179366828,no,NSv1,Yes,English,,USA,52,male,na,"USA 52 years, UK (Britain) 4 months",2,The woman is jogging.
5176667408,no,NSv1,Yes,English,German,USA,34,male,na,USA 34 ,1,A woman is out for a run.  
5176667408,no,NSv1,Yes,English,German,USA,34,male,na,USA 34 ,2,A person is jogging along.  
5175318842,no,NSv1,Yes,English,Spanish,USA,41,female,na,USA 41 years,1,She is jogging.
5175318842,no,NSv1,Yes,English,Spanish,USA,41,female,na,USA 41 years,2,The girl is working out.
5175274588,no,NSv1,Yes,English,,USA,29,female,na,USA 29 years,1,The girl is jogging.
5175274588,no,NSv1,Yes,English,,USA,29,female,na,USA 29 years,2,The girl is exercising.
5174857939,no,NSv1,Yes,English,"Spanish, German",USA,23,male,na,USA 23 years,1,The woman is jogging.
5174857939,no,NSv1,Yes,English,"Spanish, German",USA,23,male,na,USA 23 years,2,The woman is trying to keep fit.
5174821975,no,NSv1,Yes,English,,USA,35,male,na,,1,0
5174821975,no,NSv1,Yes,English,,USA,35,male,na,,2,0
5174820010,no,NSv1,Yes,English,,USA,30,other / prefer not to say,na,USA 30 years,1,The woman is jogging.
5174820010,no,NSv1,Yes,English,,USA,30,other / prefer not to say,na,USA 30 years,2,The woman is exercising.
5169658846,no,NSv1,Yes,English,,USA,37,female,na,USA 37 years,1,The woman is jogging.
5169658846,no,NSv1,Yes,English,,USA,37,female,na,USA 37 years,2,The woman is running.
5168440976,no,NSv1,Yes,English,German,USA,40,male,na,"USA 39 years, UK (England) 1 year",1,The girl is running. 
5168440976,no,NSv1,Yes,English,German,USA,40,male,na,"USA 39 years, UK (England) 1 year",2,The girl is exercising. 
5167990844,no,NSv1,Yes,English,"Chinese (Mandarin),  French",USA,34,male,na,USA 28 years,1,A girl is jogging. 
5167990844,no,NSv1,Yes,English,"Chinese (Mandarin),  French",USA,34,male,na,USA 28 years,2,"Jogging is happening, yo. "
5167875278,no,NSv1,Yes,English,Japanese,USA,34,male,na,USA 34 years,1,The lady is exercising.
5167875278,no,NSv1,Yes,English,Japanese,USA,34,male,na,USA 34 years,2,She is running.
5167718964,no,NSv1,Yes,English,,USA,36,female,na,,1,The woman is jogging. 
5167718964,no,NSv1,Yes,English,,USA,36,female,na,,2,The woman is running. 
5167717026,no,NSv1,Yes,English,,USA,36,male,na,USA 36 years,1,The woman is sprinting to the finish.
5167717026,no,NSv1,Yes,English,,USA,36,male,na,USA 36 years,2,A woman is jogging in a race.
5167683969,no,NSv1,Yes,English,,USA,30,male,na,USA 30 years,1,A lady goes for a run. 
5167683969,no,NSv1,Yes,English,,USA,30,male,na,USA 30 years,2,A lady is enjoying a jog.  
5154083233,no,NSv1,Yes,English,,USA,34,male,na,USA 34 years,1,A woman is jogging.
5154083233,no,NSv1,Yes,English,,USA,34,male,na,USA 34 years,2,A woman is running.
5176449044,no,NSv2,Yes,English,,USA,61,male,na,USA 61 years,1,0
5176449044,no,NSv2,Yes,English,,USA,61,male,na,USA 61 years,2,0
5175457051,no,NSv2,Yes,English,French,USA,59,female,na,"USA 53 years, UK (England) 3 years",1,0
5175457051,no,NSv2,Yes,English,French,USA,59,female,na,"USA 53 years, UK (England) 3 years",2,0
5174797368,no,NSv2,Yes,English,Spanish,USA,37,female,na,USA 37 years,1,0
5174797368,no,NSv2,Yes,English,Spanish,USA,37,female,na,USA 37 years,2,0
5174785877,no,NSv2,Yes,English,Spanish,USA,31,male,na,USA 31 years,1,0
5174785877,no,NSv2,Yes,English,Spanish,USA,31,male,na,USA 31 years,2,0
5170498002,no,NSv2,Yes,English,Spanish,USA,67,female,na,USA 67 years,1,0
5170498002,no,NSv2,Yes,English,Spanish,USA,67,female,na,USA 67 years,2,0
5169732986,no,NSv2,Yes,English,Spanish,USA,44,male,na,"USA 39 years, Ireland 1 year",1,0
5169732986,no,NSv2,Yes,English,Spanish,USA,44,male,na,"USA 39 years, Ireland 1 year",2,0
5169732947,no,NSv2,Yes,English,French,USA,58,female,na,USA 55 years,1,0
5169732947,no,NSv2,Yes,English,French,USA,58,female,na,USA 55 years,2,0
5169071370,no,NSv2,Yes,English,German,USA,27,male,na,USA 27 years,1,0
5169071370,no,NSv2,Yes,English,German,USA,27,male,na,USA 27 years,2,0
5165784214,no,NSv2,Yes,English,,USA,35,male,na,USA 35 years,1,0
5165784214,no,NSv2,Yes,English,,USA,35,male,na,USA 35 years,2,0
5154089547,no,NSv2,Yes,English,,USA,57,female,na,USA 57 years,1,0
5154089547,no,NSv2,Yes,English,,USA,57,female,na,USA 57 years,2,0
